text,DIET_entity,CRF_entity,MITIE_entity,groundtruth
i need to get from cincinnati to denver on june sixth by 6 pm,"[{'start': 19, 'end': 29, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 39, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'arrive_date.month_name'}, {'start': 48, 'end': 53, 'value': 'sixth', 'entity': 'arrive_date.day_number'}, {'start': 54, 'end': 56, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 57, 'end': 61, 'value': '6 pm', 'entity': 'arrive_time.time'}]","[{'start': 19, 'end': 29, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 39, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'arrive_date.month_name'}, {'start': 48, 'end': 53, 'value': 'sixth', 'entity': 'arrive_date.day_number'}, {'start': 54, 'end': 56, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 57, 'end': 61, 'value': '6 pm', 'entity': 'arrive_time.time'}]","[{'start': 19, 'end': 29, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 39, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'arrive_date.month_name'}, {'start': 48, 'end': 53, 'value': 'sixth', 'entity': 'arrive_date.day_number'}, {'start': 54, 'end': 56, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 57, 'end': 61, 'value': '6 pm', 'entity': 'arrive_time.time'}]","[{'start': 19, 'end': 29, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 33, 'end': 39, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'arrive_date.month_name'}, {'start': 48, 'end': 53, 'value': 'sixth', 'entity': 'arrive_date.day_number'}, {'start': 54, 'end': 56, 'value': 'by', 'entity': 'arrive_time.time_relative'}, {'start': 57, 'end': 61, 'value': '6 pm', 'entity': 'arrive_time.time'}]"
what 's the ground transportation in denver,"[{'start': 37, 'end': 43, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 37, 'end': 43, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 37, 'end': 43, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 37, 'end': 43, 'value': 'denver', 'entity': 'city_name'}]"
what 's the fare for a taxi to denver,"[{'start': 23, 'end': 27, 'value': 'taxi', 'entity': 'transport_type'}, {'start': 31, 'end': 37, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 23, 'end': 27, 'value': 'taxi', 'entity': 'transport_type'}, {'start': 31, 'end': 37, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 23, 'end': 27, 'value': 'taxi', 'entity': 'transport_type'}, {'start': 31, 'end': 37, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 23, 'end': 27, 'value': 'taxi', 'entity': 'transport_type'}, {'start': 31, 'end': 37, 'value': 'denver', 'entity': 'city_name'}]"
what are the fares for ground transportation in denver,"[{'start': 48, 'end': 54, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 48, 'end': 54, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 48, 'end': 54, 'value': 'denver', 'entity': 'city_name'}]","[{'start': 48, 'end': 54, 'value': 'denver', 'entity': 'city_name'}]"
i need to fly from denver to westchester county on june seventh after 3 pm,"[{'start': 19, 'end': 25, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 47, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 55, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 56, 'end': 63, 'value': 'seventh', 'entity': 'depart_date.day_number'}, {'start': 64, 'end': 69, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 70, 'end': 74, 'value': '3 pm', 'entity': 'depart_time.time'}]","[{'start': 19, 'end': 25, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 47, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 55, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 56, 'end': 63, 'value': 'seventh', 'entity': 'depart_date.day_number'}, {'start': 64, 'end': 69, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 70, 'end': 74, 'value': '3 pm', 'entity': 'depart_time.time'}]","[{'start': 19, 'end': 25, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 47, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 55, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 56, 'end': 63, 'value': 'seventh', 'entity': 'depart_date.day_number'}, {'start': 64, 'end': 69, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 70, 'end': 74, 'value': '3 pm', 'entity': 'depart_time.time'}]","[{'start': 19, 'end': 25, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 29, 'end': 47, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 51, 'end': 55, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 56, 'end': 63, 'value': 'seventh', 'entity': 'depart_date.day_number'}, {'start': 64, 'end': 69, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 70, 'end': 74, 'value': '3 pm', 'entity': 'depart_time.time'}]"
what 's the ground transportation in westchester county,"[{'start': 37, 'end': 55, 'value': 'westchester county', 'entity': 'city_name'}]","[{'start': 37, 'end': 55, 'value': 'westchester county', 'entity': 'city_name'}]","[{'start': 37, 'end': 55, 'value': 'westchester county', 'entity': 'city_name'}]","[{'start': 37, 'end': 55, 'value': 'westchester county', 'entity': 'city_name'}]"
i need to take a united airlines flight on june eighth from westchester county to cincinnati after 3 pm,"[{'start': 17, 'end': 32, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 48, 'end': 54, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 60, 'end': 78, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 82, 'end': 92, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 93, 'end': 98, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 99, 'end': 103, 'value': '3 pm', 'entity': 'depart_time.time'}]","[{'start': 17, 'end': 32, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 48, 'end': 54, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 60, 'end': 78, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 82, 'end': 92, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 93, 'end': 98, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 99, 'end': 103, 'value': '3 pm', 'entity': 'depart_time.time'}]","[{'start': 17, 'end': 32, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 48, 'end': 54, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 60, 'end': 78, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 82, 'end': 92, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 93, 'end': 98, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 99, 'end': 103, 'value': '3 pm', 'entity': 'depart_time.time'}]","[{'start': 17, 'end': 32, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 43, 'end': 47, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 48, 'end': 54, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 60, 'end': 78, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 82, 'end': 92, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 93, 'end': 98, 'value': 'after', 'entity': 'depart_time.time_relative'}, {'start': 99, 'end': 103, 'value': '3 pm', 'entity': 'depart_time.time'}]"
what united airlines flights on june eighth go from westchester county to cincinnati,"[{'start': 5, 'end': 20, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 32, 'end': 36, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 37, 'end': 43, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 52, 'end': 70, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 84, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]","[{'start': 5, 'end': 20, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 32, 'end': 36, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 37, 'end': 43, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 52, 'end': 70, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 84, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]","[{'start': 5, 'end': 20, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 32, 'end': 36, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 37, 'end': 43, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 52, 'end': 70, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 84, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]","[{'start': 5, 'end': 20, 'value': 'united airlines', 'entity': 'airline_name'}, {'start': 32, 'end': 36, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 37, 'end': 43, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 52, 'end': 70, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 74, 'end': 84, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]"
on june eighth what flights go from westchester county to cincinnati,"[{'start': 3, 'end': 7, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 8, 'end': 14, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 58, 'end': 68, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]","[{'start': 3, 'end': 7, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 8, 'end': 14, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 58, 'end': 68, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]","[{'start': 3, 'end': 7, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 8, 'end': 14, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 58, 'end': 68, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]","[{'start': 3, 'end': 7, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 8, 'end': 14, 'value': 'eighth', 'entity': 'depart_date.day_number'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 58, 'end': 68, 'value': 'cincinnati', 'entity': 'toloc.city_name'}]"
does us air fly from cincinnati to denver on june sixth,"[{'start': 5, 'end': 11, 'value': 'us air', 'entity': 'airline_name'}, {'start': 21, 'end': 31, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 35, 'end': 41, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 45, 'end': 49, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 50, 'end': 55, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 5, 'end': 11, 'value': 'us air', 'entity': 'airline_name'}, {'start': 21, 'end': 31, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 35, 'end': 41, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 45, 'end': 49, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 50, 'end': 55, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 5, 'end': 11, 'value': 'us air', 'entity': 'airline_name'}, {'start': 21, 'end': 31, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 35, 'end': 41, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 45, 'end': 49, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 50, 'end': 55, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 5, 'end': 11, 'value': 'us air', 'entity': 'airline_name'}, {'start': 21, 'end': 31, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 35, 'end': 41, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 45, 'end': 49, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 50, 'end': 55, 'value': 'sixth', 'entity': 'depart_date.day_number'}]"
list the flights from cincinnati to denver on june sixth,"[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 42, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 46, 'end': 50, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 51, 'end': 56, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 42, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 46, 'end': 50, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 51, 'end': 56, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 42, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 46, 'end': 50, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 51, 'end': 56, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 42, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 46, 'end': 50, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 51, 'end': 56, 'value': 'sixth', 'entity': 'depart_date.day_number'}]"
list the flights from denver to westchester county on june seventh,"[{'start': 22, 'end': 28, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 50, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 28, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 50, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 28, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 50, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 28, 'value': 'denver', 'entity': 'fromloc.city_name'}, {'start': 32, 'end': 50, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]"
list the flights from westchester county to cincinnati on june eighth,"[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 54, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 69, 'value': 'eighth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 54, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 69, 'value': 'eighth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 54, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 69, 'value': 'eighth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 54, 'value': 'cincinnati', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 69, 'value': 'eighth', 'entity': 'depart_date.day_number'}]"
list the flights from cincinnati to westchester county on june sixth,"[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 68, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 68, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 68, 'value': 'sixth', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 32, 'value': 'cincinnati', 'entity': 'fromloc.city_name'}, {'start': 36, 'end': 54, 'value': 'westchester county', 'entity': 'toloc.city_name'}, {'start': 58, 'end': 62, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 63, 'end': 68, 'value': 'sixth', 'entity': 'depart_date.day_number'}]"
list the flights from westchester county to denver on june seventh,"[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 50, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 50, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 50, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]","[{'start': 22, 'end': 40, 'value': 'westchester county', 'entity': 'fromloc.city_name'}, {'start': 44, 'end': 50, 'value': 'denver', 'entity': 'toloc.city_name'}, {'start': 54, 'end': 58, 'value': 'june', 'entity': 'depart_date.month_name'}, {'start': 59, 'end': 66, 'value': 'seventh', 'entity': 'depart_date.day_number'}]"
